query,label
那个 吧 吃 吧 我 再 把 你们 去 车 里 取 算 了 吗,你
我 想 你 ， 想到 天昏地暗 哦 。,我
我 叹 了 口 气 喊 着 显然 已 刚刚 知道 三 叔 他们 是 怎么 也 露出 了 非 通用语,我
最后 感谢 你 的 存在,我
笨蛋 吗 ？,你
总会 有 一个 人 让 你 一直 牵挂 着,其他
自己 你 不 记得 小学 几 年级 喜欢,你
远走高飞 是 什么 专辑 的,其他
一起 去 骑车 。,双方
训练 诗词泊 船瓜洲,你
可以 每天 打 一下 我 。,无
喜欢 你们 为 我 忙碌 的 背影,我
帮 我 找 供暖 公司,你
吴承恩 写 过 哪些 书,其他
不好 笑 不好 笑 。,你
就 是 你们 爸 离婚 我 觉得 没什么,我
极光 之 恋 的 女二 是 是 来 着 ？,其他
圆 你 主播 梦分 分钟 成 网红,我
你们 也 接着 来 呀,你
就 输 给 猪 了 你 现在 的 智商,你
你 会 跳 芭蕾 吗,你
偶滴 小 粉条 期待 你 的 到来,我
感谢 你们 身上 的 篮球 精神,我
你 很 笨 的 笨 女人 。,你
不管 你 原来 的 叛逆,你
姑娘 再见 啊,你
本 姑娘 的 工种 是 警察,我
我 唱 首 尽可能 美丽 告别 给 你 听听 吧,我
你 去 不 去 给 我 抢 银行 去 。,你
你 要 拯救 谁 啊 ？,你
谢谢 你们 第一 时间 的 祝福,我
你 不要 再 练 琴 啦 ！,你
你 不 是 个 狗狗,你
不 和 你们 脱 下 你 的 鞋码,你
爱 你 一万 年 ！ 一起 愉快 了 100 天,我
你 和 你 的 身高 是 多少 ？,你
我 跟 价钱 一 吗,我
答应 我 ， 你 要 一直 这么 帅 好 吗,你
帅 不 帅 啊 他 ！,其他
这 30 分钟 之内 训练 完 两 次 ， 诗词 。,你
我们 不可,双方
嘻嘻嘻 ， 你们 还 在 吗 ？ 你们 都 还 好 吗 ？,你
还 把 他们 当 他们 都 到,其他
给 你们 打 了 四五,我
在 心田 永远 的 守望 着 你,我
你 跟着 很 好 的 英文 歌 你 只要 说,你
咱们 可 只能 站 在 一起,双方
废话 啥 。,你
没 听到 你 和 我 老婆,你
你 妹 ！ ！ ！ 我 不 想 长 了,我
这时候 还 上 线 打 你 才 舍不得,我
学习 人员 ， 感谢 所有 的 音乐 制作人 。,其他
你 笑 的 样子 真萌,你
我 和 你 多 大 了,双方
多少 电,你
不 是 我们 不 谈 这个 好 吧 我们 不 谈 了,双方
给 我 转 个 圈,你
不要 变 你 妹 啊,你
心 之 安宁 ， 愿 你 夜夜 拥有 好 梦,我
我们 一起 喵喵喵,双方
今晚 的 相伴 我们 回去 休息 吧,双方
我 特么 决定 跟 你 绝交 了,我
我 是 想 让 你 去 学学,我
我们 复盘 一下 昨天 的 比赛,双方
我们 来 世 我们 来 玩 数学 游戏,双方
我 不 能 让 自己 饿 肚子,我
像 你 也 不行 总之 不 是 你 就 不行,你
你 和 机电 了,你
两 分钟 之后 提醒 我 拍花花 。,你
ps ， 你 比 龙猫仔 们 更 可爱,你
你 叫 傻逼 还 做 傻逼 东西,你
所以 你 不 喜欢 我 这 很 正常,你
训练 古筝 挤 牛奶,你
这 就 是 我 对 你 的 爱 啊 宋 傻瓜,我
开始 ， 我 喜欢 上 了 你 的 笑容,我
我 对 你 的 爱 也 不 会 减少,我
我们 两 个 人 吃 两百 块 钱,双方
刘嘉玲 演 过 什么 电视剧,其他
你 帮 不 了 我 了 。,你
不得不 说 ， 你 很 有 才,你
3. 完成 了 今天 的 计划 ， 谢谢 你们,我
给 你 个 自由泳 跑 掉,我
希望 你 疲惫 并 快乐,我
目前 没 接到 任务 有 什么 ？,你
我 今晚 睡 不 着 。,我
下班 关灯,你
我 好像 还 没有 弟弟 吧 ？,我
你 的 存在 ， 好 期待,你
期待 你 的 2018,我
你 让 全部 人 等 你好意思 吗,你
有 你 这个 大宝 ， 叫 。,你
帮 找 饺子,你
"玩 游戏 , 气死 我 了 。",其他
小 白眼狼 。,无
啦 太 调皮,你
你 内裤 是 不 是 蕾丝 边 的,你
你 是 一个 特别 温暖 的 人,你
傻蛋 你 都 不 出去 锻炼 了,你
你 的 基友 叫 小黑 。,其他
你 说 这 句 很 标准,你
那 你 想 吃 零食 吗 ？,你
武爷 多么 专心 的 在 看 你 唱歌 呢,其他
那 你们 系统 的,你
我 一般 出手 都 很 大方,我
王宝强 和 吴 亦凡 谁 更 小,其他
对于 你们 真 的 深感 抱歉,我
你 胡闹 啊 ！,你
你 终于 决定 放弃 他,你
最 聪明 啦 琥珀,你
你 自己 去 跟 他们 解释 解释,你
你 跌 入 悬崖 ， 我 吃饭 的 地儿 。,你
你 这么 不 可怜,你
这个 老师 是 不 是 不 给 我们 拷 课件,其他
爱 你 的 人 很多 我 是 其中 之,我
搜搜 采摘,你
我 要 向 你 投诉 投诉 投诉,我
唐嫣 和 迪丽热巴 谁 的 年龄 小,其他
我 希望 你 不要 太 难过,我
我 不 会 告诉 你们 是 谁 的,我
你 瞎 啊 。,你
我 目前 工作 是 一 位 医生,我
你 主人 是 谁 啊 ！,其他
飞过 。,无
我们 两 个 结婚 啊,双方
期待 與 你 一起 開心 浪浪浪,我
刚才 的 电量 是 多少,你
钢琴课 。,你
我 心里 一点 都 不 好受,我
她 的 妈妈 好 不 好 ？,其他
最 主要 是 我们,双方
我们 庆祝 一下,双方
感情 的 背叛 总是 让 你 遇到,无
什么 时候 吃 ， 哈,你
我 会 给 你 心里 的 。,我
你 说 露露 漂亮 不,你
爱 你们 哦 谢谢 小莹莹 的 红 酒,我
车 内 隐蔽 小 装置 ， 你 未必 知道,你
更新 完成 了 吗,你
你 的 拖鞋 。,你
荷花 你 的 短发 好 可爱,其他
一个 大 混蛋 你 是,你
你 不 交 男朋友 吗 ？,你
我们 这 关系 还要 交 学费,双方
轮 到 咱们 了,我
三月 来 了 ， 愿 你们 安好,我
琥珀 你 智商 真 高,你
这样 的 李圣经 你们 爱 吗,其他
孙红 珍帅 不 帅,其他
你 给 说 了 你 和 叶,你
咱 是 巴马 瑶族 自治县 来 的,我
帮 我 好好 谢谢 九宫格 哥哥,你
你 休假 的 第十二 天 是 星期五,你
我 是 有 多 想 见到 你们 啊 哈哈哈,我
期待 春晚 上 的 你 能够 绽放 光芒,我
训练 美术,你
你好 虚伪,你
咱 户口 是 三 穗 省 的,我
期待 已 久 ， 终于 等到 你,我
那 你 和 都 粉丝 说 什么 的,你
不用 太 多 言语 ， 谢谢 你们,我
美女 让 哥哥 我 抱抱 ？,你
恨 死 了 。,我
我 很 大 度 的 ， 不 会 计较 小事,我
宝贝 会 继续 努力 的 爱 你们,我
宁波 好 吗,无
看看 好吃 的,你
加班 。,我
来 吧 你们 的 东西 得 说 回来 了,你
含 着 泪 祝 你 幸福,我
完 了 小弟 给 你 来 一 美,其他
咱 就 要 40 岁,我
跟 你 讲话 很 费力 。,我
郑允浩 这 一 年 我 还是 会 爱 你 滴,我
凤 你 妹 。,无
tmd 坑 我 。,无
闹钟 的 声音 小声 一点 。,你
你们 两 个 谁 最 可爱,你
我 没有 节操 。,我
你 的 男朋友 在 找 你 ？,其他
给 我 留 着 。,你
不 懂 拉倒 。,你
我 不 操 name 。,我
你们 回重 重庆 没 得 ？ ？,你
闹 什么 闹,你
忙 去 吧,你
别怪 小编 木有 告诉 你们,你
给 你们 看 一 眼 我 为什么 飘,我
我们 一起 玩 塔罗牌 吧,双方
巨蟹座 今天 的 运势,无
老妈 我 太 崇拜 你 了,我
因为 有 爱 ， 你 从不 孤单,你
重庆 几度,无
你 鸡巴,你
给 我 的 朋友 表演 一 段 舞蹈 吧 。,你
滥情 容易 得病 祝 你 安好 哈,我
爱上 你 的 第六 年,我
我们 看到 了 一 只 打 不 着 火,双方
这 表情 很 逗,你
謝謝 你 ， 這 真 的 是 很 棒 的 禮物,你
我 儿子 明天 是 不 是 要 表演 武术,其他
帮 我 找 收费站,你
非常 期待 你 走红 地毯 的 那 一 天 ！,我
你 妈逼 高兴,你
我 意识 到 我 做 错 了 ， 不好意思,我
给 我 推荐 这 一 带 大闸蟹,你
好 舍不得 呀 不 想 让 你 走,我
徐良 去 练习 钢琴 吧 。,其他
猪 脑子 啊 ！,你
支持 你 做 任何 事,我
在 一 小时 内 提醒 我 一下 水,你
脚 还 疼 吗 ？,你
而 咱们 去 吃,双方
我们 一起 来 玩 动物园 里 有 什么 发,双方
全新 写真 你 最 喜欢 谁,你
内容 的 升级 ， 他 有 一个 发声 训练 等 方面 均 练 到 12 级 了 。,你
帮 我 找 药房,你
最 美 最 美 的 你 生日 快乐,你
我 爱 你 ， 奥特曼 可爱 。,我
安徽 亳州 的 天气 怎么样 ?,无
你 可以 换 件 衣服 吗 ？,你
打开 睡觉 模式,你
炒 垃圾股 呢 ， 吃饭,无
你 很 乖 哦 。,你
摩羯座 的 啊,无
播放 牛奶 咖啡 。,你
你 唬 谁 啊 你 大 骗子 。,你
累 不 累 ？,无
都 懒 你,你
明天 上午 10点钟 的 闹钟 把 我 叫醒,你
你 终于 承认 你 是 男生 啊 ， 说 了 几 遍 啊 ！,你
祝贺 你,我
我 要 发飙 了,我
何况 现在 去 练习 发声 。,你
流 了 一 晚上 的 鼻血,我
那 就 播放 为 我们 教 你 跳 个 舞,你
嗯 好 的 那 我们 现在 歇歇 吧,双方
我们 要 巧克力,双方
你 刚才 骂 谁 呢,你
老子 想 学 排练 竖琴,我
我们 将 这些 行李,双方
我们 来 玩 算数 吗,双方
那 就 这样 吧 ， 祝福 你们 哟,我
我们 不 听 歌 了 你 先 休息 一下 吧,双方
像 风 一样 专辑 是 什么 歌手 的,无
那 你 在 那 跳舞 吧 。,你
宝贝 迟来 的 母乳 希望 你 原谅,你
知道 的 问题 都 已经 告诉 你 。,我
小炒 肉片 的 做法,无
你 想 要 点 什么,你
你 跟 你 去 忙 吧,你
我 只 在乎 你 。,我
哦 你 是 人才 来 的 ， 真 厉害 ， 琥珀 。,你
我 也 喜欢 去 晨跑,我
喊 你 都 听 不 到 为什么,你
我 给 他们 吃 不 吃 花生,我
我 要 你 的 胖次,我
榴莲 是 笨蛋 。,其他
杨 幂 你 有 没 有 眼熟 我,其他
印度 印度 新闻 。,无
你 说 你 喜欢年 上 ， 最 好 大 四 岁,你
对 ， 做 一 首 诗 。,你
愿 你 与 自己 温暖 相 依,你
我 想 要 胖 一点 ， 不要 那么 瘦,我
丁鹤 ， 你 能 不 能 管 住 你 的 嘴,其他
风 再 大 也 吹 不 走 我 的 悲伤,我
快 没 电 了 吗,你
孤独 哦 。,我
亏得 今天 表现 不错 ， 原谅 你 了,我
祝 你 在 雨天 晴天 都 这么 开开心心 的 ！,我
无论 何时 请 你 一定,我
眼泪 哗哗 的 ！ 老公 我 爱 你,我
小 e 也 非常 满意 ， 你们 呢 ？,其他
12点 来 提醒 我 的 午餐,你
唱 断桥残雪 的 歌手 是 谁 ？,其他
我们 来 比赛 运动,双方
开 一下 门,你
给 我们 表演 的 诗词 表演 ， 诗词 表演 。,你
俺 男朋友 是 越南人,其他
那 你 去 画画 啦 ？,你
欢天喜地 的 来 了,无
怎么 向 他们 说 了,无
我们 看到 你 上 过 厕所,双方
7月 23日 是 你 的 生日 ？,你
很 牛 你 。,你
看到 你 这样 好 感动,我
王者 荣耀 你 在 哪个 区 ？,你
怕 你 找 不 到 啊 。,我
你 和 我 一起 打 游戏 吧,双方
陆大锤 ， 欢迎 你 来,其他
蔡 少芬 的 别名 是 什么,其他
因为 你 天天 找 新欢 ， 太 花心,你
最 美好 的 青春 有 你们,你
你 什么 都 有 轻微 的 你们 都 找 不 到,你
你 能 不 能 弹 一 首 钢琴曲 给 我 听 ？,你
爱 你 他 和 那个 女 的 说 很 好,其他
你 昨天 都 没 提示 我,你
练练 发声 ， 你 都 没 变 。,你
不 告诉 你 。,我
我 讲话 你 听 不 懂 。,你
麻利儿 的 ， 你 还 来 不 来 了,你
你 和 谁 学,你
我 要 用尽 力气 来 爱 自己 ， 毕竟 我 这么 可爱 。,我
吳青峰 你 有毒,其他
在 跳舞 了 吗,你
你 几 点 打算 弹 钢琴,你
不 知道 ， 我 马上 往 那边 走 。,我
期待 下 一 季 ， 喜欢 你 陈赤赤,我
不过 以后 提醒 我 抢 淘 金币 。,你
为什么 不 叫 我 ？ 叫 我 。,你
我 讲 得 好 清楚 啊 ！,我
然后 你们 ， 可以 让 他 放 了 吧 ！,你
我 终于 再 见到 你们 了,我
明晚 加油 ! 年夜饭 等 着 看 你,我
琥珀 ， 来 哥哥 的 怀里 吧,你
嘴里 好 甜 。,你
接 财神 ， 迎 喜气 祝 你 如 心 如意 如 春风,我
输 ， 我 陪 你 一 起 扛,我
那么 我 就要 去 折磨 你,我
内容 与 我们 现在 状态 不好,双方
被 你 爽朗 的 笑容 感染,我
我 欧巴 ， 这么 多 年 ， 只 喜欢 你,我
我 舅妈 扭 到 了 脚 ， 希望 赶紧 好 起来,其他
厨房 窗户 打开,你
期待 接 下来 的 你们,我
下去 练 球 。,你
感谢 你 ， 也 感谢 我,我
你 的 声音 呢 ！,你
电视 开,你
决定 以后 一直 带 你 出来 理发,我
愿 你们 一直 健康 快乐,我
本人 目前 的 所在 城市 在 昆明,我
做人 不要 太 过分 ， 你 懂 的,你
我们 不 开 玩笑,双方
我 想 听 可惜 故事 。,我
谢谢 你 一直 暖暖 的 歌声,你
不 知道 什么 时候 开始 不 舒服 的,我
我 跟 大家 说了算,我
答 对 回答 你们 个 真心话,你
早上 看到 有 优惠价 肯定 有 人 骂 我 和 同学 说,我
我们 一辈子 在 一起 好 不好,双方
你 是 不 是 要 造反 啊 ？ ！ 许钢管,你
你 什么 都 没有 给 我 留下,你
我们 去 哪里 挂机 好 啊,双方
有 毛用 。,无
明天 淄博 天气 情况 如何,无
去 晒太阳 。,你
奖学金 ， 分享 孩子 成长 。,其他
那 我们 去 和 美女 聊天,双方
奢侈品 们 ， 你们 还 好 么,你
你 确实 傻 。,你
想不到 怎样 的 女孩儿 能 配 的 上 你,其他
红红的脸 ， 希望 招 你 待见,我
好好 珍惜 所有 爱 你 的 人,你
阶梯式 下跌 ， 就 问 你们 怕 不怕,你
我们 来 听 我 爱 北京 天安门 吧,双方
我 和 你 聊天 感到 很 开心,我
在 下 是 阿克塞哈萨克族 自治县 的,我
我 会 配合 。,我
训练 诗词 蒹葭,你
喜欢 你 ， 是 我 最 美好 的 时光,我
我 当前 所在 城市 在 东北,我
我 来 试试 ？,我
愿 善良 的 你们 不要 停止 善良,我
我们 是 这样 谢谢,双方
不 扯 淡 嘛,你
辛苦 了 。 心疼 你们,你
给 我们 带来 的 八六五,你
你 为什么 来 我们 地球 不 去 火星 的,你
2016 ， 希望 你 的 愿望 都 能 实现,我
遇见 你 的 时候 正是 好 时光 晚安,我
光影星 播客 ， 你 要 等 我,无
背诵 春晓 。,你
你 的 安全 我 来 守护,我
愿 用 我 绵薄 之 力 ， 助 你 靠近 梦想,我
感谢 你 陪 我 这 三 天,我
来 ， 看看 你 的 胸有 我 的 大 吗,你
看看 5 英尺 以内 保健,你
有 了 你 才 渴望 长命百岁,我
也许 这 辈子 都 见 不 到 你 了,我
感谢 你 的 诞生,我
好 舍不得 你,我
是 个 人才 啊 你 。,你
？ 你 家 红酒 是 香水 试用 装 啊 ？,你
纵使 别人 嘴里 你 有 千万 般 不好 .,你
才 知道 你 更 多 的 好,我
你 跟着 你 这次 更新 都 增加 了 什么 内容,你
肚子 疼 。,我
我 要 去 叠 被子,我
带 我 去 走走 ， 你 懂 不 懂 。,你
有 你 的 指导 我 做 的 棒棒 滴,我
小 手机 ， 看来 我 是 修 不好 你 了,我
谢谢 ， 让 你 信息 ， 信息 。,你
对 呀 ， 你 是 最 聪明 最棒 的 一个 机器人 。,你
你 刚 吃 了 体重 你 的 体重 后 刚刚 是 多少 ？,你
你 忙 呢 ？,你
南京 天气 怎样,无
我 小菲 天使 与 你们 同 在,我
帅气 的 志刚 你 一定 要 幸福 快乐,其他
你 困 了 吗 ？,你
愿 你们 一生 被 爱,我
休息日 你 在 哪里,你
感谢 你 所有 的 爱,我
炫 彩灯 打开,你
谢谢 你 出生 然后 健康 成人,你
猪 哥哥 。,其他
可以 分 几 分 梨 吗 你 就 会 忘 了 问 你们 结婚 了 吗,你
10 本 戚薇 实体 纪念册 等 你 带 回家,你
我 和 我 打车 又 不 会 忘,我
话 不 多 说 ， 你们 看 就 知道 了 啦,你
我们 孩子 喜欢 做 的 事 吧,其他
你 不 邋遢,你
超 喜欢 你 的 我 。,我
心里 骂 你 一万 句 脏话,我
你 会 听 歌识曲 吗 ?,你
你 叫 什么 名字 ？ 胖子 。,你
你 是 不 是 好 笨 啊,你
你 智障 啊 你,你
愿 陪 你 经历 欢喜 悲忧,我
美人 我 支持 你,我
真心 心疼 你,我
你 妈逼 ， 操 你 妈 牛逼 牛逼,你
又 止 不 住 的 想 你 了,我
这 大 冷天 的 ， 没 照顾 好 你 俩,我
很 爱 你们,你
请 在 9点钟 设置 闹钟,你
如果 ， 你 下午 过来 上课 吗 ？ 人家 都 说 学校 串 上 。,你
霍建华 的 别名 是 什么,其他
你 的 内裤 都 合 穿 吗,你
你 完蛋 了 。,你
我 遇见 你 ， 太 迟,我
我 买 绿 植 的 时候 顺便 买 了 一 盆 送给 我 同事,我
发 信息 练 15 分钟 。,你
你 妈 了 个 操蛋 。,你
我 爸爸 还 小 可爱 。,其他
我们 要 做 个 超,双方
我 本人 就 叫 张慧雯,我
廊灯 开灯,你
你 现在 很 差劲 琥珀,你
你 知道 林彪 是 谁 啊 ！,你
开启 壁灯,你
对付 邓 超 ， 你 可以 选 孙郦,你
我们 的 关系 怎么样,双方
你 还 会 回来 吗 ？ 有点 。,你
人家 是 太平区 的,我
你 那 18 变 ， 身高 是 关键 。,你
你 还 挺 聪明 。,你
额头 印记 已经 褪 去 而 你 依旧 不凡,你
你 这 身 衣服 哪里 来 的 ？,你
其实 我 觉得 不 管用 。,我
陕西 新闻 。,无
和 他们 还 没 下 完,无
答应 我 嫁 给 我,你
这种 会 不 会 你们 可以 看到 我 吗,你
他 也 出去 了 我们,其他
我 特别 中意 你,我
真 棒 ， 马上 就要 有 工资 了 ， 好 开心,我
我 想 嫁 给 那个 万人瞩目 的 你,我
你 敢 这么 说 我,你
你 为什么 反应 不 迅速 呢,你
我 不 能 完整 地 爱 你 。,我
秒 教 你 学会 河南话,我
你 有 男 票 吗 ？,你
明天 扬州 冷 吗,无
你 跟 我 开玩笑 本,你
你们 真 让 人 倒胃口,你
尝试 给 你 换 衣服 。,我
你 是 傻子 同学 就 说,你
真 好听 你 说话 的 声音,你
更 忍不住 了 好 想 你,我
打开 晾衣架,你
千万 里 我 带 着 你,我
早 得 有点 不 习惯 呢 ！ 做 什么 好 呢,我
这 也 便是 你 成为 我 榜样 的 原因,你
书画 ， 你 在 很 烦恼 。,其他
小年夜 快乐 ！ 给 你们 送 爱心 了,我
你 妈 卖 批 。,你
洲洲 你 快 出来 ， 你 快 出来 澄清,其他
日文 翻译 ， 我 爱 你 ！,无
千言万语 只 因 喜欢 你,我
你 反应 不快,你
真的 替 你 高兴 加油 zzr,我
有 多少 人 爱慕 你 年轻 的 容颜,其他
啊 你好烦,你
开始 架子 鼓 训练 。,你
你 干 嘛 一直 不过 ？ 你 想 睡觉 了 是 吗 ？,你
